"时间", "平台", "定单ID", "日志类型", "价格", "数量", "消息"
2018-03-09 00:26:40,,,ui.log.type.message,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.108571 ，持仓价值 0
2018-03-09 00:26:40,,,ui.log.type.message,,,当前下跌行情，交叉数为 -4 ，当前已经完成平仓，继续观察行情。
2018-03-09 00:27:00,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-09 00:27:00,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-09 00:27:01,,,ui.log.type.message,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.108542 ，持仓价值 0
2018-03-09 00:27:01,,,ui.log.type.message,,,当前下跌行情，交叉数为 -4 ，当前已经完成平仓，继续观察行情。
2018-03-09 00:27:21,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-09 00:27:21,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-09 00:27:40,,,ui.log.type.message,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.108716 ，持仓价值 0
2018-03-09 00:27:40,,,ui.log.type.message,,,当前下跌行情，交叉数为 -4 ，当前已经完成平仓，继续观察行情。
2018-03-09 00:28:00,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-09 00:28:00,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-09 00:28:01,,,ui.log.type.message,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.108687 ，持仓价值 0
2018-03-09 00:28:01,,,ui.log.type.message,,,当前下跌行情，交叉数为 -4 ，当前已经完成平仓，继续观察行情。
2018-03-09 00:28:21,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-09 00:28:21,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-09 00:28:50,,,ui.log.type.message,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.108861 ，持仓价值 0
2018-03-09 00:28:50,,,ui.log.type.message,,,当前下跌行情，交叉数为 -4 ，当前已经完成平仓，继续观察行情。
2018-03-09 00:29:10,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-09 00:29:10,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
